"Fleet","Gear","Year","MonthStart","MonthEnd","iGrid","Grid","Effort","EffortUnits","QualityCode","Source","YFT-NO","YFT-MT","BET-NO","BET-MT","SKJ-NO","SKJ-MT","ALB-NO","ALB-MT","SBF-NO","SBF-MT","LOT-NO","LOT-MT","FRZ-NO","FRZ-MT","KAW-NO","KAW-MT","COM-NO","COM-MT","SWO-NO","SWO-MT","BILL-NO","BILL-MT","TUX-NO","TUX-MT","SKH-NO","SKH-MT","NTAD-NO","NTAD-MT"
"MDV    ","HAND",2007,4,4,"SRALIF",5103072,562.00,"TRIPS","0","LO",,21.70,,,,29.51,,,,,,,,9.34,,20.80,,,,,,,,,,,,
"MDV    ","HAND",2007,5,5,"SRALIF",5103072,569.00,"TRIPS","0","LO",,19.62,,,,26.17,,,,,,,,12.35,,22.77,,,,,,,,,,,,
"MDV    ","HAND",2007,6,6,"SRALIF",5103072,595.00,"TRIPS","0","LO",,13.30,,,,26.85,,,,,,,,4.81,,18.39,,,,,,,,,,,,
"MDV    ","HAND",2007,7,7,"SRALIF",5103072,377.00,"TRIPS","0","LO",,6.93,,,,19.43,,,,,,,,4.48,,11.64,,,,,,,,,,,,
"MDV    ","HAND",2007,8,8,"SRALIF",5103072,508.00,"TRIPS","0","LO",,22.80,,,,23.54,,,,,,,,4.86,,14.74,,,,,,,,,,,,
"MDV    ","HAND",2007,9,9,"SRALIF",5103072,579.00,"TRIPS","0","LO",,44.72,,,,34.70,,,,,,,,7.33,,17.69,,,,,,,,,,,,
"MDV    ","HAND",2007,10,10,"SRALIF",5103072,150.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.10,,0.80,,,,,,,,,,,,
"MDV    ","HAND",2007,11,11,"SRALIF",5103072,608.00,"TRIPS","0","LO",,44.10,,,,42.35,,,,,,,,9.30,,11.37,,,,,,,,,,,,
"MDV    ","HAND",2008,1,1,"SRALIF",5103072,397.00,"TRIPS","0","LO",,27.44,,,,21.38,,,,,,,,1.69,,6.42,,,,,,,,,,,,
"MDV    ","HAND",2008,2,2,"SRALIF",5103072,382.00,"TRIPS","0","LO",,22.65,,,,18.53,,,,,,,,1.50,,4.92,,,,,,,,,,,,
"MDV    ","HAND",2008,3,3,"SRALIF",5103072,77.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.04,,0.24,,,,,,,,,,,,
"MDV    ","HAND",2008,4,4,"SRALIF",5103072,90.00,"TRIPS","0","LO",,8.83,,,,0.10,,,,,,,,0.04,,0.24,,,,,,,,,,,,
"MDV    ","HAND",2008,5,5,"SRALIF",5103072,121.00,"TRIPS","0","LO",,,,,,7.73,,,,,,,,0.04,,0.25,,,,,,,,,,,,
"MDV    ","HAND",2008,6,6,"SRALIF",5103072,126.00,"TRIPS","0","LO",,,,,,0.38,,,,,,,,0.05,,0.22,,,,,,,,,,,,
"MDV    ","HAND",2008,10,10,"SRALIF",5103072,85.00,"TRIPS","0","LO",,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2008,11,11,"SRALIF",5103072,285.00,"TRIPS","0","LO",,1.23,,,,0.24,,,,,,,,3.60,,5.58,,,,,,,,,,,,
"MDV    ","HAND",2008,12,12,"SRALIF",5103072,305.00,"TRIPS","0","LO",,20.10,,,,0.13,,,,,,,,1.38,,3.41,,,,,,,,,,,,
"MDV    ","HAND",2009,1,1,"SRALIF",5103072,878.00,"TRIPS","0","LO",,64.62,,,,36.01,,,,,,,,42.50,,39.07,,,,,,,,,,,,
"MDV    ","HAND",2009,2,2,"SRALIF",5103072,823.00,"TRIPS","0","LO",,63.18,,,,36.36,,,,,,,,39.73,,34.18,,,,,,,,,,,,
"MDV    ","HAND",2009,3,3,"SRALIF",5103072,891.00,"TRIPS","0","LO",,87.88,,,,50.33,,,,,,,,21.62,,33.73,,,,,,,,,,,,
"MDV    ","HAND",2009,5,5,"SRALIF",5103072,696.00,"TRIPS","0","LO",,78.56,,,,33.03,,,,,,,,21.67,,43.83,,,,,,,,,,,,
"MDV    ","HAND",2009,6,6,"SRALIF",5103072,15.00,"TRIPS","0","LO",,0.30,,,,,,,,,,,,0.13,,0.41,,,,,,,,,,,,
"MDV    ","HAND",2009,7,7,"SRALIF",5103072,12.00,"TRIPS","0","LO",,0.27,,,,,,,,,,,,0.10,,0.32,,,,,,,,,,,,
"MDV    ","HAND",2009,8,8,"SRALIF",5103072,738.00,"TRIPS","0","LO",,32.14,,,,18.85,,,,,,,,22.78,,56.73,,,,,,,,,,,,
"MDV    ","HAND",2009,9,9,"SRALIF",5103072,965.00,"TRIPS","0","LO",,93.69,,,,37.05,,,,,,,,29.96,,48.66,,,,,,,,,,,,
"MDV    ","HAND",2009,10,10,"SRALIF",5103072,932.00,"TRIPS","0","LO",,232.11,,,,48.37,,,,,,,,20.30,,45.07,,,,,,,,,,,,
"MDV    ","HAND",2009,11,11,"SRALIF",5103072,895.00,"TRIPS","0","LO",,96.15,,,,39.81,,,,,,,,20.81,,42.79,,,,,,,,,,,,
"MDV    ","HAND",2009,12,12,"SRALIF",5103072,628.00,"TRIPS","0","LO",,36.76,,,,19.70,,,,,,,,34.35,,57.15,,,,,,,,,,,,
"MDV    ","HAND",2010,1,1,"SRALIF",5103072,66.00,"TRIPS","0","LO",,18.59,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,2,2,"SRALIF",5103072,36.00,"TRIPS","0","LO",,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,3,3,"SRALIF",5103072,83.00,"TRIPS","0","LO",,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,4,4,"SRALIF",5103072,226.00,"TRIPS","0","LO",,3.19,,,,,,,,,,,,1.00,,2.98,,,,,,,,,,,,
"MDV    ","HAND",2010,5,5,"SRALIF",5103072,48.00,"TRIPS","0","LO",,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,6,6,"SRALIF",5103072,73.00,"TRIPS","0","LO",,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,7,7,"SRALIF",5103072,85.00,"TRIPS","0","LO",,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,8,8,"SRALIF",5103072,122.00,"TRIPS","0","LO",,47.53,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,9,9,"SRALIF",5103072,134.00,"TRIPS","0","LO",,42.14,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,10,10,"SRALIF",5103072,89.00,"TRIPS","0","LO",,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,11,11,"SRALIF",5103072,65.00,"TRIPS","0","LO",,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2010,12,12,"SRALIF",5103072,85.00,"TRIPS","0","LO",,34.62,,,,6.40,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2011,1,1,"SRALIF",5103072,171.00,"TRIPS","0","LO",,83.66,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2011,2,2,"SRALIF",5103072,232.00,"TRIPS","0","LO",,63.07,,,,17.31,,,,,,,,0.21,,0.81,,,,,,,,,,,,
"MDV    ","HAND",2011,3,3,"SRALIF",5103072,203.00,"TRIPS","0","LO",,53.86,,,,14.55,,,,,,,,0.24,,0.43,,,,,,,,,,,,
"MDV    ","HAND",2011,4,4,"SRALIF",5103072,158.00,"TRIPS","0","LO",,36.77,,,,9.09,,,,,,,,0.24,,0.94,,,,,,,,,,,,
"MDV    ","HAND",2011,5,5,"SRALIF",5103072,160.00,"TRIPS","0","LO",,21.63,,,,4.37,,,,,,,,,,0.81,,,,,,,,,,,,
"MDV    ","HAND",2011,6,6,"SRALIF",5103072,152.00,"TRIPS","0","LO",,28.45,,,,5.18,,,,,,,,,,0.36,,,,,,,,,,,,
"MDV    ","HAND",2011,7,7,"SRALIF",5103072,146.00,"TRIPS","0","LO",,20.75,,,,18.03,,,,,,,,0.25,,0.65,,,,,,,,,,,,
"MDV    ","HAND",2011,8,8,"SRALIF",5103072,164.00,"TRIPS","0","LO",,32.02,,,,31.84,,,,,,,,,,1.43,,,,,,,,,,,,
"MDV    ","HAND",2011,9,9,"SRALIF",5103072,97.00,"TRIPS","0","LO",,42.27,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2011,10,10,"SRALIF",5103072,128.00,"TRIPS","0","LO",,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2011,11,11,"SRALIF",5103072,78.00,"TRIPS","0","LO",,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2011,12,12,"SRALIF",5103072,118.00,"TRIPS","0","LO",,59.22,,,,4.20,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","HAND",2012,1,1,"SRALIF",5103072,1108.00,"TRIPS","0","LO",,155.61,,,,37.32,,,,,,,,17.72,,20.63,,,,,,,,,,,,18.19
"MDV    ","HAND",2012,2,2,"SRALIF",5103072,1049.00,"TRIPS","0","LO",,125.06,,,,38.87,,,,,,,,17.19,,22.79,,,,,,,,,,,,11.08
"MDV    ","HAND",2012,3,3,"SRALIF",5103072,1109.00,"TRIPS","0","LO",,214.08,,,,91.66,,,,,,,,6.53,,13.88,,,,,,,,,,,,20.81
"MDV    ","HAND",2012,4,4,"SRALIF",5103072,995.00,"TRIPS","0","LO",,144.13,,,,23.05,,,,,,,,13.02,,23.58,,,,,,,,,,,,20.20
"MDV    ","HAND",2012,5,5,"SRALIF",5103072,1158.00,"TRIPS","0","LO",,140.28,,,,29.46,,,,,,,,13.32,,31.27,,,,,,,,,,,,19.91
"MDV    ","HAND",2012,6,6,"SRALIF",5103072,1070.00,"TRIPS","0","LO",,123.62,,,,20.94,,,,,,,,6.28,,21.36,,,,,,,,,,,,24.17
"MDV    ","HAND",2012,7,7,"SRALIF",5103072,1039.00,"TRIPS","0","LO",,137.27,,,,38.30,,,,,,,,9.15,,37.51,,,,,,,,,,,,7.24
"MDV    ","HAND",2012,8,8,"SRALIF",5103072,1077.00,"TRIPS","0","LO",,126.99,,,,63.01,,,,,,,,9.93,,23.41,,,,,,,,,,,,24.91
"MDV    ","HAND",2012,9,9,"SRALIF",5103072,1244.00,"TRIPS","0","LO",,257.11,,,,46.43,,,,,,,,9.05,,14.43,,,,,,,,,,,,6.27
"MDV    ","HAND",2012,10,10,"SRALIF",5103072,1046.00,"TRIPS","0","LO",,267.49,,,,25.97,,,,,,,,160.35,,17.29,,,,,,,,,,,,7.30
"MDV    ","HAND",2012,11,11,"SRALIF",5103072,1238.00,"TRIPS","0","LO",,398.29,,,,37.50,,,,,,,,7.29,,16.39,,,,,,,,,,,,13.35
"MDV    ","HAND",2012,12,12,"SRALIF",5103072,1023.00,"TRIPS","0","LO",,310.14,,,,19.37,,,,,,,,7.55,,16.13,,,,,,,,,,,,13.90
"MDV    ","LLCO",2004,3,3,"SRALIF",5103072,27.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.38,,0.44,,,,,,,,,,,,
"MDV    ","LLCO",2004,5,5,"SRALIF",5103072,23.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.07,,0.29,,,,,,,,,,,,
"MDV    ","LLCO",2008,1,1,"SRALIF",5103072,147.00,"TRIPS","0","LO",,11.17,,,,21.26,,,,,,,,3.85,,5.17,,,,,,,,,,,,
"MDV    ","LLCO",2008,2,2,"SRALIF",5103072,189.00,"TRIPS","0","LO",,25.09,,,,31.02,,,,,,,,3.08,,5.90,,,,,,,,,,,,
"MDV    ","LLCO",2008,3,3,"SRALIF",5103072,78.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.12,,0.31,,,,,,,,,,,,
"MDV    ","LLCO",2008,4,4,"SRALIF",5103072,74.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.15,,0.35,,,,,,,,,,,,
"MDV    ","LLCO",2008,5,5,"SRALIF",5103072,75.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.12,,0.30,,,,,,,,,,,,
"MDV    ","LLCO",2008,6,6,"SRALIF",5103072,71.00,"TRIPS","0","LO",,,,,,0.01,,,,,,,,0.63,,1.15,,,,,,,,,,,,
"MDV    ","LLCO",2008,11,11,"SRALIF",5103072,91.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.19,,0.42,,,,,,,,,,,,
"MDV    ","LLCO",2008,12,12,"SRALIF",5103072,255.00,"TRIPS","0","LO",,49.56,,,,34.72,,,,,,,,2.68,,5.80,,,,,,,,,,,,
"MDV    ","TROL",2004,2,2,"SRALIF",5103072,206.00,"TRIPS","0","LO",,0.04,,,,8.83,,,,,,,,5.39,,2.35,,,,,,,,,,,,
"MDV    ","TROL",2004,3,3,"SRALIF",5103072,116.00,"TRIPS","0","LO",,,,,,0.03,,,,,,,,0.07,,0.83,,,,,,,,,,,,
"MDV    ","TROL",2004,4,4,"SRALIF",5103072,214.00,"TRIPS","0","LO",,5.93,,,,10.50,,,,,,,,1.53,,3.90,,,,,,,,,,,,
"MDV    ","TROL",2004,5,5,"SRALIF",5103072,423.00,"TRIPS","0","LO",,1.06,,,,0.64,,,,,,,,2.12,,6.81,,,,,,,,,,,,
"MDV    ","TROL",2004,6,6,"SRALIF",5103072,328.00,"TRIPS","0","LO",,0.17,,,,2.88,,,,,,,,1.81,,4.42,,,,,,,,,,,,
"MDV    ","TROL",2004,7,7,"SRALIF",5103072,447.00,"TRIPS","0","LO",,0.34,,,,2.14,,,,,,,,4.04,,5.50,,,,,,,,,,,,
"MDV    ","TROL",2004,8,8,"SRALIF",5103072,610.00,"TRIPS","0","LO",,10.86,,,,16.33,,,,,,,,9.48,,10.12,,,,,,,,,,,,
"MDV    ","TROL",2004,9,9,"SRALIF",5103072,315.00,"TRIPS","0","LO",,3.62,,,,6.80,,,,,,,,1.53,,3.30,,,,,,,,,,,,
"MDV    ","TROL",2004,10,10,"SRALIF",5103072,87.00,"TRIPS","0","LO",,,,,,0.02,,,,,,,,0.35,,0.42,,,,,,,,,,,,
"MDV    ","TROL",2004,11,11,"SRALIF",5103072,58.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.19,,0.31,,,,,,,,,,,,
"MDV    ","TROL",2004,12,12,"SRALIF",5103072,183.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.44,,1.06,,,,,,,,,,,,
"MDV    ","TROL",2005,1,1,"SRALIF",5103072,276.00,"TRIPS","0","LO",,,,,,0.01,,,,,,,,4.83,,1.26,,,,,,,,,,,,
"MDV    ","TROL",2005,2,2,"SRALIF",5103072,154.00,"TRIPS","0","LO",,,,,,,,,,,,,,2.77,,0.13,,,,,,,,,,,,
"MDV    ","TROL",2005,3,3,"SRALIF",5103072,921.00,"TRIPS","0","LO",,217.23,,,,40.91,,,,,,,,16.86,,26.70,,,,,,,,,,,,
"MDV    ","TROL",2005,4,4,"SRALIF",5103072,1136.00,"TRIPS","0","LO",,25.03,,,,48.86,,,,,,,,26.52,,23.33,,,,,,,,,,,,
"MDV    ","TROL",2005,5,5,"SRALIF",5103072,57.00,"TRIPS","0","LO",,1.31,,,,0.42,,,,,,,,0.03,,0.29,,,,,,,,,,,,
"MDV    ","TROL",2005,6,6,"SRALIF",5103072,635.00,"TRIPS","0","LO",,29.59,,,,53.09,,,,,,,,20.67,,34.41,,,,,,,,,,,,
"MDV    ","TROL",2005,8,8,"SRALIF",5103072,88.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.22,,0.20,,,,,,,,,,,,
"MDV    ","TROL",2005,9,9,"SRALIF",5103072,51.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,
"MDV    ","TROL",2005,10,10,"SRALIF",5103072,658.00,"TRIPS","0","LO",,54.60,,,,52.31,,,,,,,,9.81,,20.14,,,,,,,,,,,,
"MDV    ","TROL",2006,1,1,"SRALIF",5103072,232.00,"TRIPS","0","LO",,4.98,,,,0.06,,,,,,,,0.02,,0.07,,,,,,,,,,,,
"MDV    ","TROL",2006,2,2,"SRALIF",5103072,257.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.83,,0.08,,,,,,,,,,,,
"MDV    ","TROL",2006,3,3,"SRALIF",5103072,258.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.03,,0.01,,,,,,,,,,,,
"MDV    ","TROL",2006,4,4,"SRALIF",5103072,293.00,"TRIPS","0","LO",,4.36,,,,,,,,,,,,0.03,,0.01,,,,,,,,,,,,
"MDV    ","TROL",2006,5,5,"SRALIF",5103072,197.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2006,6,6,"SRALIF",5103072,43.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2006,7,7,"SRALIF",5103072,14.00,"TRIPS","0","LO",,,,,,4.83,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2006,8,8,"SRALIF",5103072,3.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2006,9,9,"SRALIF",5103072,655.00,"TRIPS","0","LO",,32.70,,,,26.14,,,,,,,,5.11,,15.10,,,,,,,,,,,,
"MDV    ","TROL",2006,10,10,"SRALIF",5103072,28.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.03,,0.03,,,,,,,,,,,,
"MDV    ","TROL",2006,11,11,"SRALIF",5103072,51.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.07,,0.21,,,,,,,,,,,,
"MDV    ","TROL",2006,12,12,"SRALIF",5103072,217.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.09,,0.10,,,,,,,,,,,,
"MDV    ","TROL",2007,1,1,"SRALIF",5103072,54.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.03,,0.17,,,,,,,,,,,,
"MDV    ","TROL",2007,2,2,"SRALIF",5103072,215.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.02,,0.07,,,,,,,,,,,,
"MDV    ","TROL",2007,3,3,"SRALIF",5103072,178.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.11,,2.37,,,,,,,,,,,,
"MDV    ","TROL",2007,4,4,"SRALIF",5103072,143.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,
"MDV    ","TROL",2007,5,5,"SRALIF",5103072,161.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,
"MDV    ","TROL",2007,6,6,"SRALIF",5103072,147.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,
"MDV    ","TROL",2007,7,7,"SRALIF",5103072,220.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,
"MDV    ","TROL",2007,8,8,"SRALIF",5103072,240.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,
"MDV    ","TROL",2007,9,9,"SRALIF",5103072,234.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2007,10,10,"SRALIF",5103072,220.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,
"MDV    ","TROL",2007,11,11,"SRALIF",5103072,78.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2007,12,12,"SRALIF",5103072,571.00,"TRIPS","0","LO",,46.77,,,,33.35,,,,,,,,3.17,,8.32,,,,,,,,,,,,
"MDV    ","TROL",2008,1,1,"SRALIF",5103072,214.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2008,2,2,"SRALIF",5103072,330.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,
"MDV    ","TROL",2008,3,3,"SRALIF",5103072,551.00,"TRIPS","0","LO",,77.93,,,,39.78,,,,,,,,4.27,,9.33,,,,,,,,,,,,
"MDV    ","TROL",2008,4,4,"SRALIF",5103072,665.00,"TRIPS","0","LO",,63.81,,,,50.61,,,,,,,,3.85,,9.45,,,,,,,,,,,,
"MDV    ","TROL",2008,5,5,"SRALIF",5103072,707.00,"TRIPS","0","LO",,83.70,,,,63.71,,,,,,,,3.84,,8.72,,,,,,,,,,,,
"MDV    ","TROL",2008,6,6,"SRALIF",5103072,665.00,"TRIPS","0","LO",,74.09,,,,79.10,,,,,,,,3.96,,10.89,,,,,,,,,,,,
"MDV    ","TROL",2008,7,7,"SRALIF",5103072,702.00,"TRIPS","0","LO",,61.61,,,,51.29,,,,,,,,3.13,,10.25,,,,,,,,,,,,
"MDV    ","TROL",2008,8,8,"SRALIF",5103072,706.00,"TRIPS","0","LO",,50.83,,,,63.08,,,,,,,,3.87,,12.39,,,,,,,,,,,,
"MDV    ","TROL",2008,9,9,"SRALIF",5103072,612.00,"TRIPS","0","LO",,55.76,,,,53.22,,,,,,,,3.63,,11.27,,,,,,,,,,,,
"MDV    ","TROL",2008,10,10,"SRALIF",5103072,783.00,"TRIPS","0","LO",,39.40,,,,44.37,,,,,,,,6.09,,16.29,,,,,,,,,,,,
"MDV    ","TROL",2008,11,11,"SRALIF",5103072,182.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,
"MDV    ","TROL",2008,12,12,"SRALIF",5103072,53.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,
"MDV    ","TROL",2009,1,1,"SRALIF",5103072,74.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2009,2,2,"SRALIF",5103072,292.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2009,3,3,"SRALIF",5103072,239.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2009,4,4,"SRALIF",5103072,986.00,"TRIPS","0","LO",,52.72,,,,31.11,,,,,,,,23.73,,41.92,,,,,,,,,,,,
"MDV    ","TROL",2009,5,5,"SRALIF",5103072,485.00,"TRIPS","0","LO",,,,,,1.89,,,,,,,,0.24,,1.02,,,,,,,,,,,,
"MDV    ","TROL",2009,6,6,"SRALIF",5103072,1184.00,"TRIPS","0","LO",,52.97,,,,50.48,,,,,,,,22.58,,41.47,,,,,,,,,,,,
"MDV    ","TROL",2009,7,7,"SRALIF",5103072,509.00,"TRIPS","0","LO",,0.08,,,,0.76,,,,,,,,12.78,,21.40,,,,,,,,,,,,
"MDV    ","TROL",2009,8,8,"SRALIF",5103072,210.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2009,9,9,"SRALIF",5103072,157.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2009,10,10,"SRALIF",5103072,96.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2009,12,12,"SRALIF",5103072,73.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MDV    ","TROL",2010,1,1,"SRALIF",5103072,968.00,"TRIPS","0","LO",,111.81,,,,53.05,,,,,,,,42.93,,54.19,,,,,,,,,,,,
"MDV    ","TROL",2010,2,2,"SRALIF",5103072,725.00,"TRIPS","0","LO",,88.23,,,,48.05,,,,,,,,30.19,,53.97,,,,,,,,,,,,
"MDV    ","TROL",2010,3,3,"SRALIF",5103072,251.00,"TRIPS","0","LO",,,,,,0.43,,,,,,,,1.42,,3.36,,,,,,,,,,,,
"MDV    ","TROL",2010,4,4,"SRALIF",5103072,88.00,"TRIPS","0","LO",,,,,,0.53,,,,,,,,0.92,,5.56,,,,,,,,,,,,
"MDV    ","TROL",2010,5,5,"SRALIF",5103072,301.00,"TRIPS","0","LO",,,,,,0.83,,,,,,,,1.15,,3.54,,,,,,,,,,,,
"MDV    ","TROL",2010,6,6,"SRALIF",5103072,521.00,"TRIPS","0","LO",,55.12,,,,19.89,,,,,,,,15.18,,24.79,,,,,,,,,,,,
"MDV    ","TROL",2010,7,7,"SRALIF",5103072,488.00,"TRIPS","0","LO",,123.16,,,,2.91,,,,,,,,8.96,,29.14,,,,,,,,,,,,
"MDV    ","TROL",2010,8,8,"SRALIF",5103072,348.00,"TRIPS","0","LO",,0.70,,,,0.42,,,,,,,,2.64,,4.95,,,,,,,,,,,,
"MDV    ","TROL",2010,9,9,"SRALIF",5103072,466.00,"TRIPS","0","LO",,128.40,,,,2.78,,,,,,,,7.28,,13.08,,,,,,,,,,,,
"MDV    ","TROL",2010,10,10,"SRALIF",5103072,216.00,"TRIPS","0","LO",,121.34,,,,1.01,,,,,,,,3.33,,6.58,,,,,,,,,,,,
"MDV    ","TROL",2010,11,11,"SRALIF",5103072,158.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.33,,1.05,,,,,,,,,,,,
"MDV    ","TROL",2010,12,12,"SRALIF",5103072,114.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.34,,1.14,,,,,,,,,,,,
"MDV    ","TROL",2011,1,1,"SRALIF",5103072,602.00,"TRIPS","0","LO",,0.43,,,,0.01,,,,,,,,9.97,,21.27,,,,,,,,,,,,
"MDV    ","TROL",2011,2,2,"SRALIF",5103072,400.00,"TRIPS","0","LO",,1.35,,,,1.15,,,,,,,,42.47,,9.82,,,,,,,,,,,,
"MDV    ","TROL",2011,3,3,"SRALIF",5103072,660.00,"TRIPS","0","LO",,1.08,,,,1.57,,,,,,,,10.15,,17.70,,,,,,,,,,,,
"MDV    ","TROL",2011,4,4,"SRALIF",5103072,273.00,"TRIPS","0","LO",,,,,,,,,,,,,,1.17,,3.14,,,,,,,,,,,,
"MDV    ","TROL",2011,5,5,"SRALIF",5103072,246.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.67,,1.41,,,,,,,,,,,,
"MDV    ","TROL",2011,6,6,"SRALIF",5103072,228.00,"TRIPS","0","LO",,0.11,,,,,,,,,,,,1.18,,2.32,,,,,,,,,,,,
"MDV    ","TROL",2011,7,7,"SRALIF",5103072,240.00,"TRIPS","0","LO",,,,,,,,,,,,,,1.21,,2.22,,,,,,,,,,,,
"MDV    ","TROL",2011,8,8,"SRALIF",5103072,195.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.84,,1.72,,,,,,,,,,,,
"MDV    ","TROL",2011,9,9,"SRALIF",5103072,272.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.54,,1.56,,,,,,,,,,,,
"MDV    ","TROL",2011,10,10,"SRALIF",5103072,136.00,"TRIPS","0","LO",,,,,,,,,,,,,,0.99,,1.95,,,,,,,,,,,,
"MDV    ","TROL",2011,11,11,"SRALIF",5103072,474.00,"TRIPS","0","LO",,,,,,,,,,,,,,2.45,,5.56,,,,,,,,,,,,
"MDV    ","TROL",2011,12,12,"SRALIF",5103072,545.00,"TRIPS","0","LO",,,,,,,,,,,,,,3.10,,7.80,,,,,,,,,,,,
"MDV    ","TROL",2012,11,11,"SRALIF",5103072,106.00,"TRIPS","0","LO",,0.01,,,,0.98,,,,,,,,0.10,,0.55,,,,,,,,,,,,
"MDV    ","TROL",2012,12,12,"SRALIF",5103072,153.00,"TRIPS","0","LO",,1.08,,,,3.49,,,,,,,,0.19,,0.83,,,,,,,,,,,,
"MDV    ","UNCL",2008,7,7,"SRALIF",5103072,4.00,"TRIPS","0","LO",,,,,,,,,,,,,,,,,,,,,,,,,,,,
